BANCO SABADELL,0.721,1.86,0.01,26.66,0.725,0.699,17090690,4058,14:15,2022-04-27 14:30:06.544355
BANKINTER,5.474,0.81,0.04,22.78,5.500,5.384,1029731,4920,14:15,2022-04-27 14:30:06.544355
BBVA,4.680,-0.05,-0.00,-6.77,4.780,4.651,9539202,30732,14:15,2022-04-27 14:30:06.544355
CAIXABANK,2.955,0.68,0.02,28.38,2.982,2.904,3577593,23819,14:15,2022-04-27 14:30:06.544355
CELLNEX TELECOM,45.600,1.56,0.70,-10.90,45.950,44.810,360812,30977,14:15,2022-04-27 14:30:06.544355
CIE AUTOMOTIVE,19.740,1.23,0.24,-26.89,19.910,19.330,136402,2419,14:14,2022-04-27 14:30:06.544355
COLONIAL,8.275,0.98,0.08,0.30,8.280,8.140,372224,4465,14:09,2022-04-27 14:30:06.544355
ENAGAS,20.640,1.38,0.28,1.18,20.660,20.110,238013,5407,14:14,2022-04-27 14:30:06.544355
ENDESA,20.160,0.70,0.14,-0.20,20.250,19.790,224458,21344,14:15,2022-04-27 14:30:06.544355
FERROVIAL,24.770,0.04,0.01,-10.12,25.130,24.290,313037,18171,14:14,2022-04-27 14:30:06.544355
FLUIDRA,25.260,0.96,0.24,-28.24,25.300,24.800,154773,4942,14:15,2022-04-27 14:30:06.544355
GRIFOLS,16.240,-2.37,-0.40,-3.76,16.510,15.990,471089,6920,14:14,2022-04-27 14:30:06.544355
IAG,1.680,0.03,0.00,-1.41,1.701,1.625,13208497,8352,14:14,2022-04-27 14:30:06.544355
IBERDROLA,10.695,1.42,0.15,4.47,10.715,10.375,5502780,68850,14:15,2022-04-27 14:30:06.544355
INDITEX,20.450,0.94,0.19,-28.32,20.490,20.130,1197424,63736,14:14,2022-04-27 14:30:06.544355
INDRA,9.215,0.55,0.05,-3.20,9.260,9.045,313878,1628,14:12,2022-04-27 14:30:06.544355
MAPFRE,1.866,0.05,0.00,3.35,1.885,1.839,1745953,5746,14:10,2022-04-27 14:30:06.544355
MELIÁ HOTELS,7.430,0.27,0.02,23.79,7.470,7.260,400259,1638,14:14,2022-04-27 14:30:06.544355
MERLIN PROP,10.740,0.00,0.00,12.23,10.750,10.490,239280,5045,14:14,2022-04-27 14:30:06.544355
NATURGY,29.270,1.07,0.31,4.38,29.430,28.590,81459,28381,14:13,2022-04-27 14:30:06.544355
PHARMA MAR,71.300,0.91,0.64,25.04,71.940,70.440,32975,1309,14:15,2022-04-27 14:30:06.544355
