BBVA,5.164,1.43,0.07,2.87,5.178,5.108,3922502,34433,15:12,2022-04-21 15:30:16.739973
CAIXABANK,3.168,1.08,0.03,37.64,3.179,3.114,6193267,25536,15:14,2022-04-21 15:30:16.739973
CELLNEX TELECOM,45.390,0.15,0.07,-11.31,45.980,45.000,330114,30835,15:13,2022-04-21 15:30:16.739973
CIE AUTOMOTIVE,21.020,2.54,0.52,-22.15,21.100,20.460,138629,2576,15:13,2022-04-21 15:30:16.739973
COLONIAL,8.315,1.22,0.10,0.79,8.360,8.180,202264,4487,15:11,2022-04-21 15:30:16.739973
ENAGAS,20.680,-1.76,-0.37,1.37,21.080,20.670,276038,5418,15:13,2022-04-21 15:30:16.739973
ENDESA,19.935,0.55,0.11,-1.31,20.070,19.800,240692,21106,15:14,2022-04-21 15:30:16.739973
FERROVIAL,25.700,1.42,0.36,-6.75,25.740,25.340,277717,18854,15:14,2022-04-21 15:30:16.739973
FLUIDRA,26.880,5.33,1.36,-23.64,26.900,25.600,185976,5259,15:14,2022-04-21 15:30:16.739973
GRIFOLS,16.630,1.77,0.29,-1.45,16.905,16.120,789150,7087,15:13,2022-04-21 15:30:16.739973
IAG,1.863,7.44,0.13,9.33,1.868,1.750,27491796,9262,15:14,2022-04-21 15:30:16.739973
IBERDROLA,10.570,-0.47,-0.05,3.25,10.735,10.570,3699328,68045,15:14,2022-04-21 15:30:16.739973
INDITEX,21.150,1.39,0.29,-25.87,21.280,20.860,1267053,65917,15:14,2022-04-21 15:30:16.739973
INDRA,9.520,1.06,0.10,0.00,9.610,9.420,260205,1682,15:10,2022-04-21 15:30:16.739973
MAPFRE,1.950,0.67,0.01,8.00,1.958,1.937,1930377,6005,15:13,2022-04-21 15:30:16.739973
MELIÁ HOTELS,7.355,3.66,0.26,22.54,7.360,6.790,902450,1621,15:11,2022-04-21 15:30:16.739973
MERLIN PROP,10.890,0.37,0.04,13.79,10.930,10.800,417728,5116,15:09,2022-04-21 15:30:16.739973
NATURGY,28.990,-0.75,-0.22,3.38,29.390,28.920,84622,28109,15:14,2022-04-21 15:30:16.739973
